"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
2717,TECHSTOCKLABS PRIVATE LIMITED,HARYANA,Gurgaon,"Other information technology and computer
service activities n.e.c",SUMIT SIHAG,U.S.A,0.05,0.00,Received in the Company,
2718,TECHSTOCKLABS PRIVATE LIMITED,HARYANA,Gurgaon,"Other information technology and computer
service activities n.e.c",URVASHI POONIA,U.S.A,0.05,0.00,Received in the Company,
2719,"TECHXHUB TECHNOLOGIES
INDIA PRIVATE LIMITED",MAHARASHTRA,Pune,"Other business support
service activities n.e.c",Techxhub DMCC,UAE,5.00,0.07,"Received in
the Company",
2720,TELESTREAM INDIA PRIVATE LIMITED,Karnataka,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",Telestream UK Ltd,United Kingdom,0.10,0.00,Received in the Company,
2721,TELESTREAM INDIA PRIVATE LIMITED,Karnataka,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",Telestream LLC,U.S.A,0.00,0.00,Received in the Company,
2722,TELSIMA COMMUNICATIONS PRIVATE LIMITED,DELHI,East Delhi,"Activities of other wireless telecommunications
activities",Telsima Corporation,U.S.A,0.05,0.00,Received in the Company,
2723,Tenjinak Private Limited,MAHARASHTRA,Pune,Manufacture of other articles n.e.c.,Gomunoinaki Co.Ltd,Japan,35.00,0.48,Received in the company,
2724,TEQ GREEN POWER PRIVATE LIMITED,DELHI,South West Delhi,Electric power generation using solar energy,O2 POWER SG PTE. LTD.,Singapore,10.00,0.13,Received in the Company,
2725,Terafina Software Solutions Pvt Ltd,MAHARASHTRA,Mumbai,"Publishing of operating
business and other applications",Terafina INC,U.S.A,0.10,0.00,Received in the company,
2726,TERRA FINTECH PRIVATE,DELHI,South West Delhi,Other financial service,LIBERTY FINTECH PTE LTD,Singapore,26.50,0.36,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,LIMITED,,,"activities, except insurance
and pension funding activities, n.e.c.",,,,,the company,
2727,TERRAPAY SOLUTIONS INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information
technology and computer service activities n.e.c",TERRA PAYMENT SERVICES (NETHERLANDS) B.V.,Netherland,21.00,0.28,Received in the Company,
2728,"TERRESTRIAL POWER INDIA
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Electric power generation
using solar energy","Brookfield Renewable EU
Limited",Bermuda,7.99,0.11,"Received in
the Company",
2729,TERVIVA INDIA PRIVATE LIMITED,ODISHA,Khorda,"Other supporting activities including agricultural gardening (excluding parks and gardening activities),
n.e.c.","TERVIVA BIOENERGY, INC.",U.S.A,1.00,0.01,Received in the company,
2730,TERVIVA INDIA PRIVATE LIMITED,ODISHA,Khorda,"Other supporting activities including agricultural gardening (excluding parks and gardening activities),
n.e.c.","TERVIVA AUSTRALIA PTY LTD
(Nominee of TerViva Bioenergy Inc.)",Australia,0.00,0.00,Received in the company,
2731,TESK VIKAS (INDIA) PRIVATE LIMITED,GUJARAT,Panch Mahals,"Manufacture of filtering and purifying machinery or apparatus for liquids and
gases","Total Emission Solution Korea Co., Ltd.",South Korea,4.78,0.06,Greenfiled,
2732,TESK VIKAS (INDIA) PRIVATE LIMITED,GUJARAT,Panch Mahals,"Manufacture of filtering and purifying machinery or apparatus for liquids and
gases",Total Emission Solution Korea Co. Ltd.,South Korea,5.28,0.07,Greenfield,
2733,TESTMESURES SPHEREA SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information service activities n.e.c.,TEST MESURES GROUPE,France,3.00,0.04,Received in the Company,
2734,"TESTMESURES SPHEREA
SOLUTIONS PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information service
activities n.e.c.",TEST MESURES GROUPE,France,1.17,0.02,"Received in
the Company",
2735,TGW MACHINE KNIVES PRIVATE LIMITED,MADHYA PRADESH,DHAR,"Manufacture of general hardware (saws and saw- blades, including circular saw-blades and chainsaw blades, moulding boxes,
vices, clamps etc.)",TGW (HOLDINGS) LIMITED,United Kingdom,1.83,0.02,BROWNFIELD,
2736,TGW MACHINE KNIVES,MADHYA,DHAR,Manufacture of general,TGW (HOLDINGS) LIMITED,United,0.84,0.01,BROWNFIELD,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,PRIVATE LIMITED,PRADESH,,"hardware (saws and saw- blades, including circular saw-blades and chainsaw blades, moulding boxes,
vices, clamps etc.)",,Kingdom,,,,
2737,"THERMAL ENERGY SERVICE
SOLUTIONS PRIVATE LIMITED",MAHARASHTRA,Thane,"Warehousing of
refrigerated (cold storage)",STEPHEN DUFFUS WEISS,Indonesia,0.50,0.01,"Received in
the company",
2738,"THERMAL ENERGY SERVICE
SOLUTIONS PRIVATE LIMITED",MAHARASHTRA,Thane,"Warehousing of
refrigerated (cold storage)",RENZO CHRISTOPHER VIEGAS,Malaysia,0.30,0.00,"Received in
the Company",
2739,"THERMAL ENERGY SERVICE
SOLUTIONS PRIVATE LIMITED",MAHARASHTRA,Thane,"Warehousing of
refrigerated (cold storage)",NAGENDRAN RAMAMURTHY,Malaysia,0.13,0.00,"Received in
the Company",
2740,THIND MOTION FILMS PRIVATE LIMITED,PUNJAB,Ludhiana,Post production activities of motion picture,THIND PROPERTIES LTD,Canada,4.40,0.06,GREENFIELD,
2741,THIND MOTION FILMS PRIVATE LIMITED,PUNJAB,Ludhiana,Post production activities of motion picture,THIND PROPERTIES LTD,Canada,3.03,0.04,GREENFIELD,
2742,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",DST Asia VII,Mauritius,3787.25,51.54,Received in the company,
2743,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",DSTG VI Investments-A-IN Limited,Cayman Islands,909.05,12.37,Received in the company,
2744,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",SLP Beta Holdings Cayman Ltd,Cayman Islands,11212.83,152.59,Received in the company,
2745,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level
(Senior/Higher secondary)",DSTG VII Investments-2-IN Limited,Cayman Islands,4393.35,59.79,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"giving, in principle, access
to higher education",,,,,,
2746,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",Internet Fund V Pte Ltd,Singapore,3262.07,44.39,Received in the company,
2747,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving, in principle, access
to higher education",Bond Capital Asia Holdings Limited,Cayman Islands,1719.25,23.02,Received in the Company,
2748,THINK GAS BHOPAL PRIVATE LIMITED,DELHI,North West Delhi,"Distribution and sale of gaseous fuels through
mains",THINK Gas Investments Pte. Ltd.,Singapore,140.01,1.91,Received in the company,
2749,THINK LNG INVESTMENTS PRIVATE LIMITED,DELHI,North West Delhi,"Distribution and sale of gaseous fuels through
mains",APAC LNG Investments Pte. Ltd.,Singapore,50.00,0.68,Received in the company,
2750,THISCONNECT SOLUTIONS PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,Market research and public opinion polling,TRINITY PRINT+MEDIA INC.,U.S.A,1.13,0.02,Received in the company,
2751,"Thomson Reuters India Private
Ltd",MAHARASHTRA,Mumbai,"Other information service
activities n.e.c.",Thomson Reuters Holdings B.V.,Netherland,324.52,4.33,"Received in
the Company",
2752,"Thomson Reuters India Private
Ltd",MAHARASHTRA,Mumbai,"Other information service
activities n.e.c.","Thomson Reuters Corporation
Pte Ltd",Singapore,0.00,0.00,"Received in
the Company",
2753,THOUGHTMAKERS SERVICES PRIVATE LIMITED,UTTAR PRADESH,Lucknow,"Computer consultancy and computer facilities
management activities",Stuart Lee Milligan,South Africa,0.05,0.00,Received in the company,
2754,TiaTech Health Technologies Pvt Ltd,KERALA,Thrissur,"Other information technology and computer
service activities n.e.c",BALRAM OTTAPATHU,U.S.A,8.90,0.12,Received in the Company,
2755,TICITECH HEALTHCARE PRIVATE LIMITED,HARYANA,Faridabad,"Repair and maintenance of irradiation, electromedical and electro theraputic
equipmemts of class 2660",BALWINDER SINGH KALSI,Switzerland,0.05,0.00,Received in the company,
2756,TICTOK SKILL GAMES PRIVATE,DELHI,South Delhi,Other creative arts and,"Kalaari Capital Partners III, LLC",Mauritius,75.00,1.02,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,LIMITED,,,entertainment activities,,,,,the company,
2757,"TICTOK SKILL GAMES PRIVATE
LIMITED",DELHI,South Delhi,"Other creative arts and
entertainment activities",Makers Fund II Company Limited,"Cayman
Islands",600.00,8.17,"Received in
the company",
2758,"TICTOK SKILL GAMES PRIVATE
LIMITED",DELHI,South Delhi,"Other creative arts and
entertainment activities","Courtside Ventures II, L.P.",U.S.A,225.00,3.06,"Received in
the company",
2759,TIDAL WAVE TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,"PALASH MAHENDRA PATEL (RESIDENT INDIVIDUAL HOLDING 1 (ONE) SHARE AS NOMINEE SHAREHOLDER OF SEASHORE TECHNOLOGIES PTE.
LTD.)",Singapore,0.00,0.00,Received in the Company,
2760,TIDAL WAVE TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other information technology and computer
service activities n.e.c",SEASHORE TECHNOLOGIES PTE. LTD.,Singapore,1.00,0.01,Received in the Company,
2761,"TIMEZONE ENTERTAINMENT
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Other amusement and
recreation activities n.e.c.",Timezone West Asia Pte Ltd.,Singapore,21.00,0.29,"Received in
the company",
2762,"TIMEZONE ENTERTAINMENT
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Other amusement and
recreation activities n.e.c.",Timezone West Asia Pte Ltd.,Singapore,68.28,0.91,"Received in
the Company",
2763,"TNG INNOVATION LABS
PRIVATE LIMITED",KARNATAKA,Bengaluru,Software installation,"TANGERINE INNOVATION PTE.
LTD",Singapore,0.10,0.00,"Received in
the Company",
2764,"TNP CONSULTANCY PRIVATE
LIMITED",KERALA,Ernakulam,"Management consultancy
activities",TNP GROUP,Luxembourg,1.53,0.02,"Received in
the company",
2765,TOHOKU STEEL INDIA PRIVATE LIMITED,ANDHRA PRADESH,Visakhapatnam,"Manufacture of steel in ingots or other primary forms, and other semi-
finished products of steel","TOHOKU STEEL CO. LTD.,",Japan,200.00,2.68,Received in the Company,
2766,"TOPLINE LOGISTICS PARK
PRIVATE LIMITED",HARYANA,Gurgaon,"Warehousing non-
refrigerated",AIL 5 PTE LTD,Singapore,163.52,2.19,"Received in
the Company",
2767,Toppr Technologies Private Limited,MAHARASHTRA,Mumbai,EDUCATION,Kaizen Private Equity II Pte. Ltd.,Singapore,75.07,1.02,Received in the company,
2768,Toppr Technologies Private Limited,MAHARASHTRA,Mumbai,EDUCATION,Kaizen Private Equity II PTE Ltd,Singapore,150.00,2.01,Received in the Company,
2769,TOPPS INDIA SPORTS & ENTERTAINMENT COMPANY PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Wholesale of other households goods, n.e.c. [Includes wholesale of
household equipment and",Topps Singapore Holdings Pte. Ltd.,Singapore,5.00,0.07,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes
bicycles, cycle ricksh",,,,,,
2770,"TORAY INDUSTRIES (INDIA)
PRIVATE LIMITED","ANDHRA
PRADESH",Chittoor,"Market research and public
opinion polling","Toray Industries, Inc.",Japan,480.00,6.43,Brownfield,
2771,TOSCO PHARMACHEM PRIVATE LIMITED,TELANGANA,Hyderabad,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",TOSSCO CO LTD,Japan,0.46,0.01,Received in the Company,
2772,TOSCO PHARMACHEM PRIVATE LIMITED,TELANGANA,Hyderabad,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its","TOSCO CO., LTD",Japan,0.05,0.00,Received in the Company,
2773,TOSHIBA JSW POWER SYSTEMS PRIVATE LIMITED,TAMIL NADU,Tiruvallur,"Manufacture of engines and
turbines, except aircraft, vehicle and cycle engines",Toshiba Energy Systems and Solutions Corporation,Japan,900.00,12.00,Received in the Company,
2774,TOTT TECHNOLOGY PRIVATE LIMITED,HARYANA,Gurgaon,"Other information
technology and computer service activities n.e.c",THE CORE GROUP PTE LIMITED,Singapore,0.05,0.00,Received in the company,
2775,Toursoft Private Limited,MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",JAPAN TRAVEL KK,Japan,0.20,0.00,Received in the company,
2776,Toursoft Private Limited,MAHARASHTRA,Pune,"Writing, modifying, testing",JAPAN TRAVEL KK,Japan,0.19,0.00,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"of computer program to meet the needs of a particular client excluding
web-page designing",,,,,the Company,
2777,Toursoft Private Limited,MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",JAPAN TRAVEL KK,Japan,0.19,0.00,Received in the Company,
2778,TOXIVEN BIOTECH PRIVATE LIMITED,TAMIL NADU,Coimbatore,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",Mrs. MahalakshmiSubbarao,United Kingdom,0.07,0.00,GREENFIELD,
2779,"TRADEBULLS SECURITIES
PRIVATE LIMITED",DAMAN & DIU,Daman,"Security and commodity
contracts brokerage","AVIATOR EMERGING MARKET
FUND",Mauritius,75.31,1.00,"Received in
the Company",
2780,"TRADEBULLS SECURITIES
PRIVATE LIMITED",DAMAN & DIU,Daman,"Security and commodity
contracts brokerage","AVIATOR EMERGING MARKET
FUND",Mauritius,71.19,0.95,"Received in
the Company",
2781,"TRADEBULLS SECURITIES
PRIVATE LIMITED",DAMAN & DIU,Daman,"Security and commodity
contracts brokerage","AVIATOR EMERGING MARKET
FUND",Mauritius,74.56,0.99,"Received in
the Company",
2782,TRADELINK TECHNOLOGIES INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Providing software support
and maintenance to the clients",TRADELINK TECHNOLOGIES LIMITED,HongKong,0.10,0.00,Received in the Company,
2783,TRADELINK TECHNOLOGIES INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Providing software support
and maintenance to the clients",HOK LAM JOSEPH CHEUNG,HongKong,0.00,0.00,Received in the Company,
2784,TRANSACTION ANALYSTS (INDIA) PRIVATE LIMITED,TELANGANA,Hyderabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",Aniruddha Vijay Kukday,U.S.A,1.50,0.02,Received in the company,
2785,"TRANSCOM INSTRUMENTS
INDIA PRIVATE LIMITED",HARYANA,Gurgaon,"Wholesale of other
electronic equipments and",Qi Danyan,China,0.00,0.00,"Received in
the company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,parts thereof,,,,,,
2786,TRANSCOM INSTRUMENTS INDIA PRIVATE LIMITED,HARYANA,Gurgaon,"Wholesale of other
electronic equipments and parts thereof",Transcom Instruments Co. Ltd.,China,2.00,0.03,Received in the company,
2787,TRANSDIEN PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other electrical installation
n.e.c.",Regener International Ltd,Samoa,22.12,0.30,"Received in
the company",
2788,Transformation Global Services India Private Limited,MAHARASHTRA,Mumbai,"Other information
technology and computer service activities n.e.c",THE TRANSFORMATION GROUP LLC,U.S.A,0.10,0.00,Greenfield,
2789,TRANSREACH TALENT PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,"Other information technology and computer
service activities n.e.c",Venkat R Yellaula,U.S.A,0.06,0.00,Received in the company,
2790,TRANZEVO TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Pune,"Other information
technology and computer service activities n.e.c",Tranzevo Global Limited,New_Zealand,3.31,0.04,Received in the Company,
2791,"TRAVCLAN TECHNOLOGY
INDIA PRIVATE LIMITED",DELHI,South West Delhi,"Other reservation service
and related activities","TRAVCLAN GLOBAL SERVICES
PRIVATE LIMITED",Singapore,64.28,0.87,"Received in
the company",
2792,"TRAVCLAN TECHNOLOGY
INDIA PRIVATE LIMITED",DELHI,South West Delhi,"Other reservation service
and related activities","Travclan Global Services Private
Limited",Singapore,0.10,0.00,"Received in
the Company",
2793,Trell Experiences Private Limited,MAHARASHTRA,Mumbai,"Publishing of operating business and other
applications","Firebolt ventures Fund III, L.P",U.S.A,5.90,0.08,Received in the company,
2794,Trell Experiences Private Limited,MAHARASHTRA,Mumbai,"Publishing of operating
business and other applications","FBV SS4, a Series of FBV SS LLC",U.S.A,40.58,0.55,Received in the company,
2795,Trell Experiences Private Limited,MAHARASHTRA,Mumbai,"Publishing of operating business and other
applications",SVIC No. 38 New Technology Business Investment L.L.P,South Korea,147.49,2.01,Received in the company,
2796,Trell Experiences Private Limited,MAHARASHTRA,Mumbai,"Publishing of operating business and other
applications",SVIC No. 38 New Technology Business Investment L.L.P,South Korea,0.01,0.00,Received in the company,
2797,Trell Experiences Private Limited,MAHARASHTRA,Mumbai,"Publishing of operating
business and other applications",FBV II LLC,U.S.A,1.47,0.02,Received in the company,
2798,Trell Experiences Private Limited,MAHARASHTRA,Mumbai,Publishing of operating business and other,KTBN Venture Fund No. 16,South Korea,375.00,5.10,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,applications,,,,,,
2799,Tresata Technologies Private Limited,DELHI,South Delhi,"Other information
technology and computer service activities n.e.c",Abhishek Mehta,U.S.A,0.10,0.00,Received in the company,
